date,vacunas-count,efectos secundarios vacuna ...-count,trombos-count,trombosis-count,pfizer-count,moderna-count,astrazeneca-count,jhonson & jhonson janssen-count,sinovac-count,sinopharm-count,zydus-count,gamaleya-count,vacunas-total_count,efectos secundarios vacuna ...-total_count,trombos-total_count,trombosis-total_count,pfizer-total_count,moderna-total_count,astrazeneca-total_count,jhonson & jhonson janssen-total_count,sinovac-total_count,sinopharm-total_count,zydus-total_count,gamaleya-total_count,vacunas-ratio,efectos secundarios vacuna ...-ratio,trombos-ratio,trombosis-ratio,pfizer-ratio,moderna-ratio,astrazeneca-ratio,jhonson & jhonson janssen-ratio,sinovac-ratio,sinopharm-ratio,zydus-ratio,gamaleya-ratio
"2021-12-13","165","678","0","1","61","36","23","27","21","6","0","0","4709","4709","4709","4709","4709","4709","4709","4709","4709","4709","4709","4709","0.03503928647271183","0.14397961350605223","0","0.00021235931195582927","0.012953918029305586","0.007644935230409854","0.004884264174984073","0.00573370142280739","0.004459545551072415","0.0012741558717349756","0","0"
"2021-12-14","199","832","0","1","98","39","24","21","17","6","1","1","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","0.04153621373408474","0.17365894385305783","0","0.0002087246921310791","0.020455019828845754","0.008140262993112084","0.005009392611145898","0.004383218534752661","0.003548319766228345","0.0012523481527864746","0.0002087246921310791","0.0002087246921310791"
"2021-12-15","193","800","1","6","100","85","42","61","33","9","1","2","4910","4910","4910","4910","4910","4910","4910","4910","4910","4910","4910","4910","0.03930753564154786","0.1629327902240326","0.00020366598778004074","0.0012219959266802445","0.020366598778004074","0.017311608961303463","0.008553971486761711","0.012423625254582484","0.006720977596741344","0.0018329938900203666","0.00020366598778004074","0.0004073319755600815"
"2021-12-16","193","886","1","6","92","75","30","28","22","4","0","0","4856","4856","4856","4856","4856","4856","4856","4856","4856","4856","4856","4856","0.03974464579901153","0.18245469522240526","0.00020593080724876442","0.0012355848434925864","0.018945634266886325","0.01544481054365733","0.006177924217462933","0.005766062602965404","0.004530477759472817","0.0008237232289950577","0","0"
"2021-12-17","146","728","2","4","67","79","38","18","26","16","1","6","4381","4381","4381","4381","4381","4381","4381","4381","4381","4381","4381","4381","0.033325724720383476","0.1661721068249258","0.00045651677699155445","0.0009130335539831089","0.015293312029217073","0.0180324126911664","0.008673818762839534","0.00410865099292399","0.005934718100890208","0.0036521342159324356","0.00022825838849577722","0.0013695503309746632"
"2021-12-18","109","560","0","2","44","44","29","14","16","6","0","2","3032","3032","3032","3032","3032","3032","3032","3032","3032","3032","3032","3032","0.03594986807387863","0.18469656992084432","0","0.0006596306068601583","0.014511873350923483","0.014511873350923483","0.009564643799472295","0.004617414248021108","0.005277044854881266","0.001978891820580475","0","0.0006596306068601583"
"2021-12-19","100","550","0","2","34","37","18","15","12","4","0","1","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","0.031084861672365557","0.17096673919801056","0","0.0006216972334473111","0.010568852968604289","0.011501398818775257","0.005595275101025801","0.0046627292508548334","0.003730183400683867","0.0012433944668946222","0","0.00031084861672365556"
"2021-12-20","218","937","1","1","61","89","42","17","21","4","0","1","4352","4352","4352","4352","4352","4352","4352","4352","4352","4352","4352","4352","0.050091911764705885","0.2153033088235294","0.00022977941176470588","0.00022977941176470588","0.01401654411764706","0.020450367647058824","0.009650735294117647","0.00390625","0.004825367647058824","0.0009191176470588235","0","0.00022977941176470588"
"2021-12-21","200","967","0","1","58","67","31","16","30","8","0","0","4554","4554","4554","4554","4554","4554","4554","4554","4554","4554","4554","4554","0.04391743522178305","0.21234079929732103","0","0.00021958717610891525","0.012736056214317084","0.014712340799297322","0.006807202459376372","0.003513394817742644","0.006587615283267457","0.001756697408871322","0","0"
"2021-12-22","216","981","0","1","119","63","33","40","14","8","0","1","4469","4469","4469","4469","4469","4469","4469","4469","4469","4469","4469","4469","0.04833296039382412","0.21951219512195122","0","0.00022376370552696352","0.02662788095770866","0.014097113448198702","0.007384202282389797","0.008950548221078542","0.003132691877377489","0.0017901096442157081","0","0.00022376370552696352"
"2021-12-23","216","949","0","1","121","69","76","10","48","9","0","1","4448","4448","4448","4448","4448","4448","4448","4448","4448","4448","4448","4448","0.048561151079136694","0.2133543165467626","0","0.0002248201438848921","0.027203237410071943","0.015512589928057555","0.0170863309352518","0.0022482014388489208","0.01079136690647482","0.0020233812949640288","0","0.0002248201438848921"
"2021-12-24","143","648","0","0","47","32","27","6","31","6","0","1","3012","3012","3012","3012","3012","3012","3012","3012","3012","3012","3012","3012","0.04747675962815405","0.2151394422310757","0","0","0.015604249667994688","0.010624169986719787","0.008964143426294821","0.00199203187250996","0.010292164674634794","0.00199203187250996","0","0.00033200531208499334"
"2021-12-25","11","90","0","0","3","2","1","1","2","0","0","0","644","644","644","644","644","644","644","644","644","644","644","644","0.017080745341614908","0.13975155279503104","0","0","0.004658385093167702","0.003105590062111801","0.0015527950310559005","0.0015527950310559005","0.003105590062111801","0","0","0"
"2021-12-26","0","1","0","0","0","0","0","0","0","0","0","0","23","23","23","23","23","23","23","23","23","23","23","23","0","0.043478260869565216","0","0","0","0","0","0","0","0","0","0"
"2021-12-27","0","1","0","0","0","0","0","0","0","0","0","0","57","57","57","57","57","57","57","57","57","57","57","57","0","0.017543859649122806","0","0","0","0","0","0","0","0","0","0"
"2021-12-28","1","2","0","0","1","1","1","1","1","0","0","0","47","47","47","47","47","47","47","47","47","47","47","47","0.02127659574468085","0.0425531914893617","0","0","0.02127659574468085","0.02127659574468085","0.02127659574468085","0.02127659574468085","0.02127659574468085","0","0","0"
"2021-12-29","1","3","0","0","1","0","0","0","0","0","0","0","42","42","42","42","42","42","42","42","42","42","42","42","0.023809523809523808","0.07142857142857142","0","0","0.023809523809523808","0","0","0","0","0","0","0"
"2021-12-30","0","1","0","0","0","0","0","0","0","0","0","0","40","40","40","40","40","40","40","40","40","40","40","40","0","0.025","0","0","0","0","0","0","0","0","0","0"
"2021-12-31","2","2","0","0","1","0","0","0","0","0","0","0","32","32","32","32","32","32","32","32","32","32","32","32","0.0625","0.0625","0","0","0.03125","0","0","0","0","0","0","0"
"2022-01-01","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-01-02","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","17","17","17","17","17","17","17","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-01-03","0","2","0","0","1","0","0","0","0","0","0","0","33","33","33","33","33","33","33","33","33","33","33","33","0","0.06060606060606061","0","0","0.030303030303030304","0","0","0","0","0","0","0"
"2022-01-04","0","1","0","0","0","0","0","0","0","0","0","0","35","35","35","35","35","35","35","35","35","35","35","35","0","0.02857142857142857","0","0","0","0","0","0","0","0","0","0"
"2022-01-05","0","1","0","0","0","0","0","0","0","0","0","0","31","31","31","31","31","31","31","31","31","31","31","31","0","0.03225806451612903","0","0","0","0","0","0","0","0","0","0"
"2022-01-06","0","1","0","0","0","0","0","0","0","0","0","0","31","31","31","31","31","31","31","31","31","31","31","31","0","0.03225806451612903","0","0","0","0","0","0","0","0","0","0"
"2022-01-07","0","1","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4","4","4","0","0.25","0","0","0","0","0","0","0","0","0","0"
"2022-01-08","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-01-09","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-01-10","0","1","0","0","0","0","0","0","0","0","0","0","54","54","54","54","54","54","54","54","54","54","54","54","0","0.018518518518518517","0","0","0","0","0","0","0","0","0","0"
"2022-01-11","1","2","0","0","0","0","0","0","0","0","0","0","43","43","43","43","43","43","43","43","43","43","43","43","0.023255813953488372","0.046511627906976744","0","0","0","0","0","0","0","0","0","0"
"2022-01-12","0","0","0","0","0","0","0","0","0","0","0","0","40","40","40","40","40","40","40","40","40","40","40","40","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-01-13","1","2","0","0","0","0","0","0","0","0","0","0","49","49","49","49","49","49","49","49","49","49","49","49","0.02040816326530612","0.04081632653061224","0","0","0","0","0","0","0","0","0","0"
"2022-01-14","0","3","0","0","0","0","0","0","0","0","0","0","42","42","42","42","42","42","42","42","42","42","42","42","0","0.07142857142857142","0","0","0","0","0","0","0","0","0","0"
"2022-01-15","0","2","0","0","0","0","0","1","0","0","0","0","11","11","11","11","11","11","11","11","11","11","11","11","0","0.18181818181818182","0","0","0","0","0","0.09090909090909091","0","0","0","0"
"2022-01-16","2","6","0","0","0","1","0","0","0","0","0","0","40","40","40","40","40","40","40","40","40","40","40","40","0.05","0.15","0","0","0","0.025","0","0","0","0","0","0"
"2022-01-17","6","20","0","0","1","2","0","0","0","0","0","0","79","79","79","79","79","79","79","79","79","79","79","79","0.0759493670886076","0.25316455696202533","0","0","0.012658227848101266","0.02531645569620253","0","0","0","0","0","0"
"2022-01-18","6","33","0","0","2","3","2","1","0","0","0","0","156","156","156","156","156","156","156","156","156","156","156","156","0.038461538461538464","0.21153846153846154","0","0","0.01282051282051282","0.019230769230769232","0.01282051282051282","0.00641025641025641","0","0","0","0"
"2022-01-19","13","61","0","0","2","4","1","2","0","0","0","0","314","314","314","314","314","314","314","314","314","314","314","314","0.041401273885350316","0.1942675159235669","0","0","0.006369426751592357","0.012738853503184714","0.0031847133757961785","0.006369426751592357","0","0","0","0"
"2022-01-20","62","247","0","0","22","17","11","12","17","0","0","0","1437","1437","1437","1437","1437","1437","1437","1437","1437","1437","1437","1437","0.04314544189283229","0.17188587334725122","0","0","0.015309672929714684","0.011830201809324982","0.007654836464857342","0.008350730688935281","0.011830201809324982","0","0","0"
"2022-01-21","69","241","0","0","22","18","21","12","15","0","0","0","1459","1459","1459","1459","1459","1459","1459","1459","1459","1459","1459","1459","0.047292666209732694","0.16518163125428376","0","0","0.015078821110349555","0.01233721727210418","0.01439342015078821","0.00822481151473612","0.01028101439342015","0","0","0"
"2022-01-22","27","193","0","0","9","25","8","11","6","0","0","0","1050","1050","1050","1050","1050","1050","1050","1050","1050","1050","1050","1050","0.025714285714285714","0.1838095238095238","0","0","0.008571428571428572","0.023809523809523808","0.007619047619047619","0.010476190476190476","0.005714285714285714","0","0","0"
"2022-01-23","35","213","0","0","8","15","4","6","7","0","0","0","1097","1097","1097","1097","1097","1097","1097","1097","1097","1097","1097","1097","0.03190519598906107","0.19416590701914313","0","0","0.007292616226071103","0.013673655423883319","0.0036463081130355514","0.0054694621695533276","0.006381039197812215","0","0","0"
"2022-01-24","68","328","1","2","18","26","9","8","11","0","0","0","1799","1799","1799","1799","1799","1799","1799","1799","1799","1799","1799","1799","0.03779877709838799","0.18232351306281266","0.0005558643690939411","0.0011117287381878821","0.010005558643690939","0.014452473596442469","0.005002779321845469","0.0044469149527515284","0.006114508060033352","0","0","0"
"2022-01-25","68","289","0","1","21","22","12","7","9","0","0","0","1717","1717","1717","1717","1717","1717","1717","1717","1717","1717","1717","1717","0.039603960396039604","0.16831683168316833","0","0.0005824111822947001","0.0122306348281887","0.0128130460104834","0.006988934187536401","0.004076878276062901","0.0052417006406523005","0","0","0"
"2022-01-26","128","594","0","1","42","51","21","15","19","1","0","2","3574","3574","3574","3574","3574","3574","3574","3574","3574","3574","3574","3574","0.03581421376608842","0.16620033575825405","0","0.0002797985450475658","0.011751538891997761","0.014269725797425853","0.0058757694459988805","0.004196978175713486","0.005316172355903749","0.0002797985450475658","0","0.0005595970900951316"
"2022-01-27","99","513","0","1","52","40","13","15","13","2","0","2","3785","3785","3785","3785","3785","3785","3785","3785","3785","3785","3785","3785","0.026155878467635403","0.13553500660501983","0","0.0002642007926023778","0.013738441215323647","0.010568031704095112","0.0034346103038309117","0.003963011889035667","0.0034346103038309117","0.0005284015852047556","0","0.0005284015852047556"
"2022-01-28","93","524","0","1","30","38","6","7","4","1","0","0","3752","3752","3752","3752","3752","3752","3752","3752","3752","3752","3752","3752","0.02478678038379531","0.1396588486140725","0","0.00026652452025586353","0.007995735607675906","0.010127931769722815","0.0015991471215351812","0.0018656716417910447","0.0010660980810234541","0.00026652452025586353","0","0"
